timestep,episode,total,progress,velocity,barrier,heading,smoothness,angular,existence,min_laser,distance_to_goal,cmd_vel_x,cmd_vel_y,cmd_vel_z,pose_x,pose_y,pose_yaw,goal_x,goal_y
23,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
24,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
25,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
26,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
27,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
28,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
29,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
30,1,4.223334674465041,0.0,-0.7766653255349595,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.2588884418449865,0.44046732178839343,0.2659419337275857,0.0,0.0,0.0,1.0,0.0
31,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-0.003274910901127248,0.29056471787943694,0.0,0.0,0.0,1.0,0.0
32,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-0.4001571105075263,-0.375532731536179,0.0,0.0,0.0,1.0,0.0
33,1,7.226369805704691,0.0,2.2263698057046906,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.7421232685682302,0.7680166917702418,-0.6545969817842314,0.0,0.0,0.0,1.0,0.0
34,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-0.3221549119415817,-0.483761795940693,0.0,0.0,0.0,1.0,0.0
35,1,4.505394891770366,0.0,-0.4946051082296341,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.16486836940987804,-0.14913129512636975,0.4449781742618989,0.0,0.0,0.0,1.0,0.0
36,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
37,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
38,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
39,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
40,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
41,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
42,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
43,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
44,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
45,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
46,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
47,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
48,1,2.6739108674872223,0.0,-2.3260891325127777,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.7753630441709258,-1.0,0.35855740405625397,0.0,0.0,0.0,1.0,0.0
49,1,2.403607940824314,0.0,-2.596392059175686,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8654640197252287,0.052837265613882134,0.16843364572313976,0.0,0.0,0.0,1.0,0.0
50,1,7.960473792851773,0.0,2.960473792851773,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.9868245976172578,0.7482766764770028,-0.385685284948586,0.0,0.0,0.0,1.0,0.0
51,1,2.2292764831028165,0.0,-2.7707235168971835,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.9235745056323946,-0.15470164558391514,0.4393867429352302,0.0,0.0,0.0,1.0,0.0
52,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
53,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
54,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
55,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
56,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
57,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
58,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
59,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
60,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
61,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
62,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
63,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
64,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-1.0,0.4624343068721862,0.0,0.0,0.0,1.0,0.0
65,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,0.5317047973286086,0.5609414012252101,0.0,0.0,0.0,1.0,0.0
66,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0
67,1,4.384008885628579,0.0,-0.6159911143714211,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.20533037145714034,-0.4140821426298647,-1.0,0.0,0.0,0.0,1.0,0.0
68,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-0.19463709892976436,0.4596454021702744,0.0,0.0,0.0,1.0,0.0
69,1,3.092062053258481,0.0,-1.907937946741519,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.6359793155805064,-0.39132781073996764,-0.38759266003082454,0.0,0.0,0.0,1.0,0.0
70,1,7.540861974996991,0.0,2.5408619749969907,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.8469539916656637,-0.0027957522095232723,-0.49265226288535136,0.0,0.0,0.0,1.0,0.0
71,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-0.2495826063371083,0.7520568702894094,0.0,0.0,0.0,1.0,0.0
72,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
73,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
74,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
75,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
76,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
77,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
78,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
79,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
80,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
81,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
82,1,3.4597297880119604,0.0,-1.5402702119880396,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5134234039960133,-0.9908367132896837,-1.0,0.0,0.0,0.0,1.0,0.0
83,1,2.1250929346757714,0.0,-2.8749070653242286,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.9583023551080762,-0.04608919511159415,0.05454515657895649,0.0,0.0,0.0,1.0,0.0
84,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,0.40640820389361354,0.5229806870456916,0.0,0.0,0.0,1.0,0.0
85,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-0.14163253799253955,1.0,0.0,0.0,0.0,1.0,0.0
86,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,0.1081078392503399,-0.6463810571806727,0.0,0.0,0.0,1.0,0.0
87,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
88,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
89,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
90,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
91,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
92,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
93,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
94,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
95,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
96,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
97,1,2.9283150488766636,0.0,-2.0716849511233364,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.6905616503744454,-0.12822220953673436,0.5664697039650102,0.0,0.0,0.0,1.0,0.0
98,1,4.090855934200983,0.0,-0.9091440657990175,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.30304802193300584,0.480195051235365,0.36102896228565173,0.0,0.0,0.0,1.0,0.0
99,1,4.090855934200983,0.0,-0.9091440657990175,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.30304802193300584,0.480195051235365,0.36102896228565173,0.0,0.0,0.0,1.0,0.0
100,1,4.090855934200983,0.0,-0.9091440657990175,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.30304802193300584,0.480195051235365,0.36102896228565173,0.0,0.0,0.0,1.0,0.0
101,1,4.090855934200983,0.0,-0.9091440657990175,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.30304802193300584,0.480195051235365,0.36102896228565173,0.0,0.0,0.0,1.0,0.0
102,1,4.090855934200983,0.0,-0.9091440657990175,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.30304802193300584,0.480195051235365,0.36102896228565173,0.0,0.0,0.0,1.0,0.0
103,1,4.090855934200983,0.0,-0.9091440657990175,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.30304802193300584,0.480195051235365,0.36102896228565173,0.0,0.0,0.0,1.0,0.0
104,1,4.090855934200983,0.0,-0.9091440657990175,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.30304802193300584,0.480195051235365,0.36102896228565173,0.0,0.0,0.0,1.0,0.0
105,1,4.090855934200983,0.0,-0.9091440657990175,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.30304802193300584,0.480195051235365,0.36102896228565173,0.0,0.0,0.0,1.0,0.0
106,1,4.090855934200983,0.0,-0.9091440657990175,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.30304802193300584,0.480195051235365,0.36102896228565173,0.0,0.0,0.0,1.0,0.0
107,1,4.090855934200983,0.0,-0.9091440657990175,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.30304802193300584,0.480195051235365,0.36102896228565173,0.0,0.0,0.0,1.0,0.0
108,1,6.975631493394564,0.0,1.9756314933945645,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.6585438311315215,-1.0,0.16667198953078893,0.0,0.0,0.0,1.0,0.0
109,1,4.888540339830832,0.0,-0.11145966016916797,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.037153220056389324,0.40682226809633404,-0.001965826949837904,0.0,0.0,0.0,1.0,0.0
110,1,3.4282611418310815,0.0,-1.5717388581689185,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5239129527229729,0.16177454829559412,-0.7082596918774022,0.0,0.0,0.0,1.0,0.0
111,1,3.4282611418310815,0.0,-1.5717388581689185,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5239129527229729,0.16177454829559412,-0.7082596918774022,0.0,0.0,0.0,1.0,0.0
112,1,3.4282611418310815,0.0,-1.5717388581689185,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5239129527229729,0.16177454829559412,-0.7082596918774022,0.0,0.0,0.0,1.0,0.0
113,1,3.4282611418310815,0.0,-1.5717388581689185,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5239129527229729,0.16177454829559412,-0.7082596918774022,0.0,0.0,0.0,1.0,0.0
114,1,3.4282611418310815,0.0,-1.5717388581689185,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5239129527229729,0.16177454829559412,-0.7082596918774022,0.0,0.0,0.0,1.0,0.0
115,1,3.4282611418310815,0.0,-1.5717388581689185,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5239129527229729,0.16177454829559412,-0.7082596918774022,0.0,0.0,0.0,1.0,0.0
116,1,3.4282611418310815,0.0,-1.5717388581689185,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5239129527229729,0.16177454829559412,-0.7082596918774022,0.0,0.0,0.0,1.0,0.0
117,1,3.4282611418310815,0.0,-1.5717388581689185,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5239129527229729,0.16177454829559412,-0.7082596918774022,0.0,0.0,0.0,1.0,0.0
118,1,3.4282611418310815,0.0,-1.5717388581689185,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5239129527229729,0.16177454829559412,-0.7082596918774022,0.0,0.0,0.0,1.0,0.0
119,1,3.4282611418310815,0.0,-1.5717388581689185,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5239129527229729,0.16177454829559412,-0.7082596918774022,0.0,0.0,0.0,1.0,0.0
120,1,3.4282611418310815,0.0,-1.5717388581689185,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5239129527229729,0.16177454829559412,-0.7082596918774022,0.0,0.0,0.0,1.0,0.0
121,1,3.4282611418310815,0.0,-1.5717388581689185,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5239129527229729,0.16177454829559412,-0.7082596918774022,0.0,0.0,0.0,1.0,0.0
122,1,4.2260920385911565,0.0,-0.7739079614088435,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.2579693204696145,-0.6555254800004484,-0.13841101787435464,0.0,0.0,0.0,1.0,0.0
123,1,7.900557453563852,0.0,2.900557453563852,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.966852484521284,-0.20039661555094823,-0.23932963294485377,0.0,0.0,0.0,1.0,0.0
124,1,7.900557453563852,0.0,2.900557453563852,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.966852484521284,-0.20039661555094823,-0.23932963294485377,0.0,0.0,0.0,1.0,0.0
125,1,7.900557453563852,0.0,2.900557453563852,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.966852484521284,-0.20039661555094823,-0.23932963294485377,0.0,0.0,0.0,1.0,0.0
126,1,7.900557453563852,0.0,2.900557453563852,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.966852484521284,-0.20039661555094823,-0.23932963294485377,0.0,0.0,0.0,1.0,0.0
127,1,7.900557453563852,0.0,2.900557453563852,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.966852484521284,-0.20039661555094823,-0.23932963294485377,0.0,0.0,0.0,1.0,0.0
128,1,7.900557453563852,0.0,2.900557453563852,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.966852484521284,-0.20039661555094823,-0.23932963294485377,0.0,0.0,0.0,1.0,0.0
129,1,7.900557453563852,0.0,2.900557453563852,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.966852484521284,-0.20039661555094823,-0.23932963294485377,0.0,0.0,0.0,1.0,0.0
130,1,7.900557453563852,0.0,2.900557453563852,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.966852484521284,-0.20039661555094823,-0.23932963294485377,0.0,0.0,0.0,1.0,0.0
131,1,7.900557453563852,0.0,2.900557453563852,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.966852484521284,-0.20039661555094823,-0.23932963294485377,0.0,0.0,0.0,1.0,0.0
132,1,7.900557453563852,0.0,2.900557453563852,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.966852484521284,-0.20039661555094823,-0.23932963294485377,0.0,0.0,0.0,1.0,0.0
133,1,7.900557453563852,0.0,2.900557453563852,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.966852484521284,-0.20039661555094823,-0.23932963294485377,0.0,0.0,0.0,1.0,0.0
134,1,7.900557453563852,0.0,2.900557453563852,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.966852484521284,-0.20039661555094823,-0.23932963294485377,0.0,0.0,0.0,1.0,0.0
135,1,7.900557453563852,0.0,2.900557453563852,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.966852484521284,-0.20039661555094823,-0.23932963294485377,0.0,0.0,0.0,1.0,0.0
